	IntGW-01-10.20.1.250-2516	IntGW-02-10.20.1.250-2516	RR-01-10.20.1.251-2516	RR-01-10.20.1.252-2516	IntGW-01-10.30.2.10-30	IntGW-02-10.30.2.14-10	IntGW-02-10.30.2.18-20	IntGW-01-10.30.2.2-10	IntGW-02-10.30.2.22-30	IntGW-01-10.30.2.6-20	timestamp
1647	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630142400
1648	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630142500
1649	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630142600
1650	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630142700
1651	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630142800
1652	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630142900
1653	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630143000
1654	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630143100
1655	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630143200
1656	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630143300
1657	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630143400
1658	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630143500
1659	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630143600
1660	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630143700
1661	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630143800
1662	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630143900
1663	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630144000
1664	0	0	7874	7874	7821	7859	7821	7859	7821	7821	20200630144100
1665	0	0	7874	7874	7821	7859	7821	7859	7821	7821	20200630144200
1666	0	0	7874	7874	7821	7859	7821	7859	7821	7821	20200630144300
1667	0	0	7874	7874	7821	7859	7821	7859	7821	7821	20200630144400
1668	0	0	7874	7874	7821	7859	7821	7859	7821	7821	20200630144500
1669	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630144600
1670	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630144700
1671	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630144800
1672	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630144900
1673	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630145000
1674	0	0	7926	7926	7821	7905	7821	7905	7821	7821	20200630145100
1675	0	0	7926	7926	7821	7905	7821	7905	7821	7821	20200630145200
1676	0	0	7926	7926	7821	7905	7821	7905	7821	7821	20200630145300
1677	0	0	7926	7926	7821	7905	7821	7905	7821	7821	20200630145400
1678	0	0	7926	7926	7821	7905	7821	7905	7821	7821	20200630145500
1679	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630145600
1680	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630145700
1681	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630145800
1682	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630145900
1683	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630150000
1684	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630150100
1685	0	0	7894	7894	7821	7821	7875	7821	7821	7875	20200630150200
1686	0	0	7894	7894	7821	7821	7875	7821	7821	7875	20200630150300
1687	0	0	7894	7894	7821	7821	7875	7821	7821	7875	20200630150400
1688	0	0	7894	7894	7821	7821	7875	7821	7821	7875	20200630150500
1689	0	0	7894	7894	7821	7821	7875	7821	7821	7875	20200630150600
1690	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630150700
1691	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630150800
1692	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630150900
1693	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630151000
1694	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630151100
1695	0	0	7926	7926	7821	7821	7898	7821	7821	7898	20200630151200
1696	0	0	7926	7926	7821	7821	7898	7821	7821	7898	20200630151300
1697	0	0	7926	7926	7821	7821	7898	7821	7821	7898	20200630151400
1698	0	0	7926	7926	7821	7821	7898	7821	7821	7898	20200630151500
1699	0	0	7926	7926	7821	7821	7898	7821	7821	7898	20200630151600
1700	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630151700
1701	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630151800
1702	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630151900
1703	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630152000
1704	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630152100
1705	0	0	7878	7878	7862	7821	7821	7821	7862	7821	20200630152200
1706	0	0	7878	7878	7862	7821	7821	7821	7862	7821	20200630152300
1707	0	0	7878	7878	7862	7821	7821	7821	7862	7821	20200630152400
1708	0	0	7878	7878	7862	7821	7821	7821	7862	7821	20200630152500
1709	0	0	7878	7878	7862	7821	7821	7821	7862	7821	20200630152600
1710	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630152700
1711	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630152800
1712	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630152900
1713	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630153000
1714	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630153100
1715	0	0	7872	7872	7855	7821	7821	7821	7855	7821	20200630153200
1716	0	0	7872	7872	7855	7821	7821	7821	7855	7821	20200630153300
1717	0	0	7872	7872	7855	7821	7821	7821	7855	7821	20200630153400
1718	0	0	7872	7872	7855	7821	7821	7821	7855	7821	20200630153500
1719	0	0	7872	7872	7855	7821	7821	7821	7855	7821	20200630153600
1720	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630153700
1721	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630153800
1722	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630153900
1723	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630154000
1724	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630154100
1725	0	0	7836	7836	7821	7918	7821	7918	7821	7821	20200630154200
1726	0	0	7933	7933	7821	7918	7821	7918	7821	7821	20200630154300
1727	0	0	7933	7933	7821	7918	7821	7918	7821	7821	20200630154400
1728	0	0	7933	7933	7821	7918	7821	7918	7821	7821	20200630154500
1729	0	0	7933	7933	7821	7918	7821	7918	7821	7821	20200630154600
1730	0	0	7933	7933	7821	7918	7821	7918	7821	7821	20200630154700
1731	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630154800
1732	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630154900
1733	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630155000
1734	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630155100
1735	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630155200
1736	0	0	8385	8385	7821	8364	7821	8364	7821	7821	20200630155300
1737	0	0	8385	8385	7821	8364	7821	8364	7821	7821	20200630155400
1738	0	0	8385	8385	7821	8364	7821	8364	7821	7821	20200630155500
1739	0	0	8385	8385	7821	8364	7821	8364	7821	7821	20200630155600
1740	0	0	8385	8385	7821	8364	7821	8364	7821	7821	20200630155700
1741	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630155800
1742	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630155900
1743	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630160000
1744	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630160100
1745	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630160200
1746	0	0	7993	7993	7821	7821	7976	7821	7821	7976	20200630160300
1747	0	0	7993	7993	7821	7821	7976	7821	7821	7976	20200630160400
1748	0	0	7993	7993	7821	7821	7976	7821	7821	7976	20200630160500
1749	0	0	7993	7993	7821	7821	7976	7821	7821	7976	20200630160600
1750	0	0	7993	7993	7821	7821	7976	7821	7821	7976	20200630160700
1751	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630160800
1752	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630160900
1753	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630161000
1754	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630161100
1755	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630161200
1756	0	0	8346	8346	7821	7821	8329	7821	7821	8329	20200630161300
1757	0	0	8346	8346	7821	7821	8329	7821	7821	8329	20200630161400
1758	0	0	8346	8346	7821	7821	8329	7821	7821	8329	20200630161500
1759	0	0	8346	8346	7821	7821	8329	7821	7821	8329	20200630161600
1760	0	0	8346	8346	7821	7821	8329	7821	7821	8329	20200630161700
1761	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630161800
1762	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630161900
1763	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630162000
1764	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630162100
1765	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630162200
1766	0	0	7836	7836	7963	7821	7821	7821	7963	7821	20200630162300
1767	0	0	7988	7988	7963	7821	7821	7821	7963	7821	20200630162400
1768	0	0	7988	7988	7963	7821	7821	7821	7963	7821	20200630162500
1769	0	0	7988	7988	7963	7821	7821	7821	7963	7821	20200630162600
1770	0	0	7988	7988	7963	7821	7821	7821	7963	7821	20200630162700
1771	0	0	7988	7988	7963	7821	7821	7821	7963	7821	20200630162800
1772	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630162900
1773	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630163000
1774	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630163100
1775	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630163200
1776	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630163300
1777	0	0	7951	7951	7936	7821	7821	7821	7936	7821	20200630163400
1778	0	0	7951	7951	7936	7821	7821	7821	7936	7821	20200630163500
1779	0	0	7951	7951	7936	7821	7821	7821	7936	7821	20200630163600
1780	0	0	7951	7951	7936	7821	7821	7821	7936	7821	20200630163700
1781	0	0	7951	7951	7936	7821	7821	7821	7936	7821	20200630163800
1782	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630163900
1783	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630164000
1784	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630164100
1785	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630164200
1786	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630164300
1787	0	0	8087	8087	7821	8070	7821	8070	7821	7821	20200630164400
1788	0	0	8087	8087	7821	8070	7821	8070	7821	7821	20200630164500
1789	0	0	8087	8087	7821	8070	7821	8070	7821	7821	20200630164600
1790	0	0	8087	8087	7821	8070	7821	8070	7821	7821	20200630164700
1791	0	0	8087	8087	7821	8070	7821	8070	7821	7821	20200630164800
1792	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630164900
1793	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630165000
1794	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630165100
1795	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630165200
1796	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630165300
1797	0	0	8712	8712	7821	8695	7821	8695	7821	7821	20200630165400
1798	0	0	8712	8712	7821	8695	7821	8695	7821	7821	20200630165500
1799	0	0	8712	8712	7821	8695	7821	8695	7821	7821	20200630165600
1800	0	0	8712	8712	7821	8695	7821	8695	7821	7821	20200630165700
1801	0	0	8712	8712	7821	8695	7821	8695	7821	7821	20200630165800
1802	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630165900
1803	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630170000
1804	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630170100
1805	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630170200
1806	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630170300
1807	0	0	8219	8219	7821	7821	8203	7821	7821	8203	20200630170400
1808	0	0	8219	8219	7821	7821	8203	7821	7821	8203	20200630170500
1809	0	0	8219	8219	7821	7821	8203	7821	7821	8203	20200630170600
1810	0	0	8219	8219	7821	7821	8203	7821	7821	8203	20200630170700
1811	0	0	8219	8219	7821	7821	8203	7821	7821	8203	20200630170800
1812	0	0	8219	8219	7821	7821	8203	7821	7821	8203	20200630170900
1813	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630171000
1814	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630171100
1815	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630171200
1816	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630171300
1817	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630171400
1818	0	0	8712	8712	7821	7821	8697	7821	7821	8697	20200630171500
1819	0	0	8712	8712	7821	7821	8697	7821	7821	8697	20200630171600
1820	0	0	8712	8712	7821	7821	8697	7821	7821	8697	20200630171700
1821	0	0	8712	8712	7821	7821	8697	7821	7821	8697	20200630171800
1822	0	0	8712	8712	7821	7821	8697	7821	7821	8697	20200630171900
1823	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630172000
1824	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630172100
1825	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630172200
1826	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630172300
1827	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630172400
1828	0	0	8188	8188	8171	7821	7821	7821	8171	7821	20200630172500
1829	0	0	8188	8188	8171	7821	7821	7821	8171	7821	20200630172600
1830	0	0	8188	8188	8171	7821	7821	7821	8171	7821	20200630172700
1831	0	0	8188	8188	8171	7821	7821	7821	8171	7821	20200630172800
1832	0	0	8188	8188	8171	7821	7821	7821	8171	7821	20200630172900
1833	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630173000
1834	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630173100
1835	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630173200
1836	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630173300
1837	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630173400
1838	0	0	8098	8098	8077	7821	7821	7821	8077	7821	20200630173500
1839	0	0	8098	8098	8077	7821	7821	7821	8077	7821	20200630173600
1840	0	0	8098	8098	8077	7821	7821	7821	8077	7821	20200630173700
1841	0	0	8098	8098	8077	7821	7821	7821	8077	7821	20200630173800
1842	0	0	8098	8098	8077	7821	7821	7821	8077	7821	20200630173900
1843	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630174000
1844	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630174100
1845	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630174200
1846	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630174300
1847	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630174400
1848	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630174500
1849	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630174600
1850	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630174700
1851	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630174800
1852	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630174900
1853	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630175000
1854	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630175100
1855	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630175200
1856	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630175300
1857	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630175400
1858	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630175500
1859	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630175600
1860	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630175700
1861	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630175800
1862	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630175900
1863	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630180000
1864	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630180100
1865	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630180200
1866	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630180300
1867	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630180400
1868	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630180500
1869	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630180600
1870	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630180700
1871	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630180800
1872	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630180900
1873	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630181000
1874	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630181100
1875	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630181200
1876	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630181300
1877	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630181400
1878	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630181500
1879	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200630181600
1880	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200630181700
1881	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200630181800
1882	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200630181900
1883	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200630182000
1884	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630182100
1885	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630182200
1886	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630182300
1887	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630182400
1888	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630182500
1889	0	0	7840	7840	7821	7821	7825	7821	7821	7825	20200630182600
1890	0	0	7840	7840	7821	7821	7825	7821	7821	7825	20200630182700
1891	0	0	7840	7840	7821	7821	7825	7821	7821	7825	20200630182800
1892	0	0	7840	7840	7821	7821	7825	7821	7821	7825	20200630182900
1893	0	0	7840	7840	7821	7821	7825	7821	7821	7825	20200630183000
1894	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630183100
1895	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630183200
1896	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630183300
1897	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630183400
1898	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630183500
1899	0	0	7838	7838	7823	7821	7821	7821	7823	7821	20200630183600
1900	0	0	7838	7838	7823	7821	7821	7821	7823	7821	20200630183700
1901	0	0	7838	7838	7823	7821	7821	7821	7823	7821	20200630183800
1902	0	0	7838	7838	7823	7821	7821	7821	7823	7821	20200630183900
1903	0	0	7838	7838	7823	7821	7821	7821	7823	7821	20200630184000
1904	0	0	7836	7838	7823	7821	7821	7821	7821	7821	20200630184100
1905	0	0	7836	7838	7823	7821	7821	7821	7821	7821	20200630184200
1906	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630184300
1907	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630184400
1908	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630184500
1909	0	0	7844	7844	7821	7829	7821	7829	7821	7821	20200630184600
1910	0	0	7844	7844	7821	7829	7821	7829	7821	7821	20200630184700
1911	0	0	7844	7844	7821	7829	7821	7829	7821	7821	20200630184800
1912	0	0	7844	7844	7821	7829	7821	7829	7821	7821	20200630184900
1913	0	0	7844	7844	7821	7829	7821	7829	7821	7821	20200630185000
1914	0	0	7844	7844	7821	7829	7821	7829	7821	7821	20200630185100
1915	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630185200
1916	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630185300
1917	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630185400
1918	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630185500
1919	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630185600
1920	0	0	7840	7840	7821	7821	7825	7821	7821	7825	20200630185700
1921	0	0	7840	7840	7821	7821	7825	7821	7821	7825	20200630185800
1922	0	0	7840	7840	7821	7821	7825	7821	7821	7825	20200630185900
1923	0	0	7840	7840	7821	7821	7825	7821	7821	7825	20200630190000
1924	0	0	7840	7840	7821	7821	7825	7821	7821	7825	20200630190100
1925	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630190200
1926	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630190300
1927	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630190400
1928	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630190500
1929	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630190600
1930	0	0	7840	7840	7825	7821	7821	7821	7825	7821	20200630190700
1931	0	0	7840	7840	7825	7821	7821	7821	7825	7821	20200630190800
1932	0	0	7840	7840	7825	7821	7821	7821	7825	7821	20200630190900
1933	0	0	7840	7840	7825	7821	7821	7821	7825	7821	20200630191000
1934	0	0	7840	7840	7825	7821	7821	7821	7825	7821	20200630191100
1935	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630191200
1936	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630191300
1937	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630191400
1938	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630191500
1939	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630191600
1940	0	0	7836	7836	0	7821	7821	0	7821	0	20200630191700
1941	0	0	7835	7836	0	7821	7821	0	7821	0	20200630191800
1942	0	0	7835	0	0	7821	7821	0	7821	0	20200630191900
1943	0	0	7835	0	0	7821	7821	0	7821	0	20200630192000
1944	0	0	7835	0	0	7821	7821	0	7821	0	20200630192100
1945	0	0	7836	0	7821	7821	7821	7821	7821	7821	20200630192200
1946	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630192300
1947	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630192400
1948	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630192500
1949	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630192600
1950	0	0	7836	7836	7821	0	0	7821	0	7821	20200630192700
1951	0	0	7836	7835	7821	0	0	7821	0	7821	20200630192800
1952	0	0	7836	7835	7821	0	0	7821	0	7821	20200630192900
1953	0	0	0	7835	7821	0	0	7821	0	7821	20200630193000
1954	0	0	0	7835	7821	0	0	7821	0	7821	20200630193100
1955	0	0	0	7835	7821	0	0	7821	0	7821	20200630193200
1956	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630193300
1957	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630193400
1958	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630193500
1959	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630193600
1960	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630193700
1961	0	0	0	0	7821	7821	7821	7821	7821	7821	20200630193800
1962	0	0	0	0	7821	7821	7821	7821	7821	7821	20200630193900
1963	0	0	0	0	7821	7821	7821	7821	7821	7821	20200630194000
1964	0	0	0	0	7821	7821	7821	7821	7821	7821	20200630194100
1965	0	0	0	0	7821	7821	7821	7821	7821	7821	20200630194200
1966	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630194300
1967	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630194400
1968	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630194500
1969	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630194600
1970	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630194700
1971	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630194800
1972	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200630194900
1973	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200630195000
1974	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200630195100
1975	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200630195200
1976	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200630195300
1977	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630195400
1978	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630195500
1979	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630195600
1980	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630195700
1981	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630195800
1982	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200630195900
1983	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200630200000
1984	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200630200100
1985	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200630200200
1986	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200630200300
1987	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630200400
1988	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630200500
1989	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630200600
1990	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630200700
1991	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630200800
1992	0	0	7836	7836	7821	7821	7821	0	7821	7821	20200630200900
1993	0	0	7836	7836	7821	7821	7821	0	7821	7821	20200630201000
1994	0	0	7836	7836	7821	7821	7821	0	7821	7821	20200630201100
1995	0	0	7836	7836	7821	7821	7821	0	7821	7821	20200630201200
1996	0	0	7836	7836	7821	7821	7821	0	7821	7821	20200630201300
1997	0	0	7836	7836	7821	7821	7821	0	7821	7821	20200630201400
1998	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630201500
1999	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630201600
2000	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630201700
2001	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630201800
2002	0	0	7836	7836	7821	7821	7821	7821	7821	0	20200630201900
2003	0	0	7836	7836	7821	7821	7821	7821	7821	0	20200630202000
2004	0	0	7836	7836	7821	7821	7821	7821	7821	0	20200630202100
2005	0	0	7836	7836	7821	7821	7821	7821	7821	0	20200630202200
2006	0	0	7836	7836	7821	7821	7821	0	7821	0	20200630202300
2007	0	0	7836	7836	7821	7821	7821	7821	7821	0	20200630202400
2008	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630202500
2009	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630202600
2010	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630202700
2011	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630202800
2012	0	0	7836	7836	0	7821	7821	7821	7821	7821	20200630202900
2013	0	0	7836	7836	0	7821	7821	7821	7821	7821	20200630203000
2014	0	0	7836	7836	0	7821	7821	7821	7821	7821	20200630203100
2015	0	0	7836	7836	0	7821	7821	7821	7821	7821	20200630203200
2016	0	0	7836	7836	0	7821	7821	7821	7821	7821	20200630203300
2017	0	0	7836	7836	0	7821	7821	7821	7821	7821	20200630203400
2018	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630203500
2019	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630203600
2020	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630203700
2021	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200630203800
