	IntGW-01_Gi2	IntGW-01_Gi3	IntGW-01_Gi5	IntGW-01_Gi6	IntGW-01_Gi7	IntGW-02_Gi2	IntGW-02_Gi3	IntGW-02_Gi5	IntGW-02_Gi6	IntGW-02_Gi7	RR-01_Gi2	RR-01_Gi3	TR-01_Gi2	TR-01_Gi3	TR-01_Gi4	TR-01_Gi5	TR-01_Gi6	TR-02_Gi2	TR-02_Gi3	TR-02_Gi4	TR-02_Gi5	TR-02_Gi6	timestamp
1547	63.90964027656235	63.90964027656235	63.90964027656235	63.90964027656235	63.90964027656235	64.7412094157696	64.7412094157696	64.7412094157696	64.7412094157696	64.7412094157696	42.376596184426475	42.376596184426475	57.92150672639144	57.92150672639144	57.92150672639144	57.92150672639144	57.92150672639144	52.798372230571815	52.798372230571815	52.798372230571815	52.798372230571815	52.798372230571815	20200701044600
1548	63.46134007856772	63.46134007856772	63.46134007856772	63.46134007856772	63.46134007856772	64.5642889778924	64.5642889778924	64.5642889778924	64.5642889778924	64.5642889778924	42.15019486851019	42.15019486851019	58.02179664326192	58.02179664326192	58.02179664326192	58.02179664326192	58.02179664326192	52.887235289966355	52.887235289966355	52.887235289966355	52.887235289966355	52.887235289966355	20200701044700
1549	63.5004766923844	63.5004766923844	63.5004766923844	63.5004766923844	63.5004766923844	62.41905113791922	62.41905113791922	62.41905113791922	62.41905113791922	62.41905113791922	42.1132066883076	42.1132066883076	56.92457745542496	56.92457745542496	56.92457745542496	56.92457745542496	56.92457745542496	51.60895492232303	51.60895492232303	51.60895492232303	51.60895492232303	51.60895492232303	20200701045000
1550	63.72898291476593	63.72898291476593	63.72898291476593	63.72898291476593	63.72898291476593	63.44148374372188	63.44148374372188	63.44148374372188	63.44148374372188	63.44148374372188	42.08737864805824	42.08737864805824	56.99150234116824	56.99150234116824	56.99150234116824	56.99150234116824	56.99150234116824	51.99151675779335	51.99151675779335	51.99151675779335	51.99151675779335	51.99151675779335	20200701045100
1551	64.67915266972102	64.67915266972102	64.67915266972102	64.67915266972102	64.67915266972102	65.72486101657675	65.72486101657675	65.72486101657675	65.72486101657675	65.72486101657675	42.217337379259796	42.217337379259796	57.90296258209585	57.90296258209585	57.90296258209585	57.90296258209585	57.90296258209585	52.58658134668128	52.58658134668128	52.58658134668128	52.58658134668128	52.58658134668128	20200701045400
1552	63.839689712582604	63.839689712582604	63.839689712582604	63.839689712582604	63.839689712582604	63.981047540666474	63.981047540666474	63.981047540666474	63.981047540666474	63.981047540666474	42.06642660448785	42.06642660448785	57.56589669556621	57.56589669556621	57.56589669556621	57.56589669556621	57.56589669556621	52.16519614612661	52.16519614612661	52.16519614612661	52.16519614612661	52.16519614612661	20200701045500
1553	63.64220584750443	63.64220584750443	63.64220584750443	63.64220584750443	63.64220584750443	64.50302240594885	64.50302240594885	64.50302240594885	64.50302240594885	64.50302240594885	41.89723104506058	41.89723104506058	56.83468552782561	56.83468552782561	56.83468552782561	56.83468552782561	56.83468552782561	52.376736973949185	52.376736973949185	52.376736973949185	52.376736973949185	52.376736973949185	20200701045600
1554	63.79736208505764	63.79736208505764	63.79736208505764	63.79736208505764	63.79736208505764	64.92837244375531	64.92837244375531	64.92837244375531	64.92837244375531	64.92837244375531	42.43383308743492	42.43383308743492	58.0752874554983	58.0752874554983	58.0752874554983	58.0752874554983	58.0752874554983	53.09046402271967	53.09046402271967	53.09046402271967	53.09046402271967	53.09046402271967	20200701045700
1555	63.41468038003414	63.41468038003414	63.41468038003414	63.41468038003414	63.41468038003414	62.31723851701684	62.31723851701684	62.31723851701684	62.31723851701684	62.31723851701684	41.43258730565718	41.43258730565718	56.80924431816104	56.80924431816104	56.80924431816104	56.80924431816104	56.80924431816104	51.85412802756774	51.85412802756774	51.85412802756774	51.85412802756774	51.85412802756774	20200701050000
1556	63.7146870288825	63.7146870288825	63.7146870288825	63.7146870288825	63.7146870288825	62.14677338593937	62.14677338593937	62.14677338593937	62.14677338593937	62.14677338593937	42.204741773439935	42.204741773439935	56.62788371966475	56.62788371966475	56.62788371966475	56.62788371966475	56.62788371966475	51.85412802756774	51.85412802756774	51.85412802756774	51.85412802756774	51.85412802756774	20200701050100
1557	63.36260024296868	63.36260024296868	63.36260024296868	63.36260024296868	63.36260024296868	62.61868210806672	62.61868210806672	62.61868210806672	62.61868210806672	62.61868210806672	41.88509858419841	41.88509858419841	56.70077155176809	56.70077155176809	56.70077155176809	56.70077155176809	56.70077155176809	51.61872406839299	51.61872406839299	51.61872406839299	51.61872406839299	51.61872406839299	20200701050200
1558	63.95787424311115	63.95787424311115	63.95787424311115	63.95787424311115	63.95787424311115	64.24030397546595	64.24030397546595	64.24030397546595	64.24030397546595	64.24030397546595	41.33442200580832	41.33442200580832	57.76934040180746	57.76934040180746	57.76934040180746	57.76934040180746	57.76934040180746	52.40317548706626	52.40317548706626	52.40317548706626	52.40317548706626	52.40317548706626	20200701050500
1559	63.827385385831526	63.827385385831526	63.827385385831526	63.827385385831526	63.827385385831526	64.4197702698046	64.4197702698046	64.4197702698046	64.4197702698046	64.4197702698046	41.7214170747517	41.7214170747517	57.7950717081902	57.7950717081902	57.7950717081902	57.7950717081902	57.7950717081902	52.82654778697939	52.82654778697939	52.82654778697939	52.82654778697939	52.82654778697939	20200701050600
1560	63.647271977824325	63.647271977824325	63.647271977824325	63.647271977824325	63.647271977824325	64.05983532004946	64.05983532004946	64.05983532004946	64.05983532004946	64.05983532004946	41.89809942153118	41.89809942153118	57.35047187578198	57.35047187578198	57.35047187578198	57.35047187578198	57.35047187578198	52.77893665940844	52.77893665940844	52.77893665940844	52.77893665940844	52.77893665940844	20200701050700
1561	63.836813881882755	63.836813881882755	63.836813881882755	63.836813881882755	63.836813881882755	63.8493064090612	63.8493064090612	63.8493064090612	63.8493064090612	63.8493064090612	41.99154802249874	41.99154802249874	57.65717710427585	57.65717710427585	57.65717710427585	57.65717710427585	57.65717710427585	52.77893665940844	52.77893665940844	52.77893665940844	52.77893665940844	52.77893665940844	20200701050800
1562	63.14639659035026	63.14639659035026	63.14639659035026	63.14639659035026	63.14639659035026	60.236864316797245	60.236864316797245	60.236864316797245	60.236864316797245	60.236864316797245	41.663173982774794	41.663173982774794	57.22356841009327	57.22356841009327	57.22356841009327	57.22356841009327	57.22356841009327	52.33422601601987	52.33422601601987	52.33422601601987	52.33422601601987	52.33422601601987	20200701051100
1563	64.55586204831124	64.55586204831124	64.55586204831124	64.55586204831124	64.55586204831124	61.07248111604637	61.07248111604637	61.07248111604637	61.07248111604637	61.07248111604637	42.417507328194105	42.417507328194105	58.15987103533333	58.15987103533333	58.15987103533333	58.15987103533333	58.15987103533333	53.02293337136682	53.02293337136682	53.02293337136682	53.02293337136682	53.02293337136682	20200701051200
1564	63.566101293457635	63.566101293457635	63.566101293457635	63.566101293457635	63.566101293457635	64.55385149058256	64.55385149058256	64.55385149058256	64.55385149058256	64.55385149058256	42.04815079659677	42.04815079659677	57.89799889645379	57.89799889645379	57.89799889645379	57.89799889645379	57.89799889645379	52.77187586084071	52.77187586084071	52.77187586084071	52.77187586084071	52.77187586084071	20200701051500
1565	64.1105952386963	64.1105952386963	64.1105952386963	64.1105952386963	64.1105952386963	64.28672324759383	64.28672324759383	64.28672324759383	64.28672324759383	64.28672324759383	42.463624240387155	42.463624240387155	57.95030845130458	57.95030845130458	57.95030845130458	57.95030845130458	57.95030845130458	52.964208389896285	52.964208389896285	52.964208389896285	52.964208389896285	52.964208389896285	20200701051600
1566	63.912980005503286	63.912980005503286	63.912980005503286	63.912980005503286	63.912980005503286	64.70873204240469	64.70873204240469	64.70873204240469	64.70873204240469	64.70873204240469	41.81013827219487	41.81013827219487	57.3646038685021	57.3646038685021	57.3646038685021	57.3646038685021	57.3646038685021	52.258528298384725	52.258528298384725	52.258528298384725	52.258528298384725	52.258528298384725	20200701051700
1567	64.13903644936948	64.13903644936948	64.13903644936948	64.13903644936948	64.13903644936948	64.31800975029896	64.31800975029896	64.31800975029896	64.31800975029896	64.31800975029896	42.03791486947644	42.03791486947644	57.50037563582346	57.50037563582346	57.50037563582346	57.50037563582346	57.50037563582346	52.258528298384725	52.258528298384725	52.258528298384725	52.258528298384725	52.258528298384725	20200701051800
1568	63.41224607300142	63.41224607300142	63.41224607300142	63.41224607300142	63.41224607300142	58.30178131559106	58.30178131559106	58.30178131559106	58.30178131559106	58.30178131559106	41.22941371931961	41.22941371931961	58.40174150644505	58.40174150644505	58.40174150644505	58.40174150644505	58.40174150644505	50.967202311679365	50.967202311679365	50.967202311679365	50.967202311679365	50.967202311679365	20200701052100
1569	63.37210000213675	63.37210000213675	63.37210000213675	63.37210000213675	63.37210000213675	58.939207494782664	58.939207494782664	58.939207494782664	58.939207494782664	58.939207494782664	40.75521678811768	40.75521678811768	58.453581630212994	58.453581630212994	58.453581630212994	58.453581630212994	58.453581630212994	50.967202311679365	50.967202311679365	50.967202311679365	50.967202311679365	50.967202311679365	20200701052200
1570	63.2321526329149	63.2321526329149	63.2321526329149	63.2321526329149	63.2321526329149	59.192320659145345	59.192320659145345	59.192320659145345	59.192320659145345	59.192320659145345	42.13804033923615	42.13804033923615	59.06686003884193	59.06686003884193	59.06686003884193	59.06686003884193	59.06686003884193	51.267391476647084	51.267391476647084	51.267391476647084	51.267391476647084	51.267391476647084	20200701052300
1571	63.01687256652088	63.01687256652088	63.01687256652088	63.01687256652088	63.01687256652088	63.87132450620847	63.87132450620847	63.87132450620847	63.87132450620847	63.87132450620847	40.901155532460436	40.901155532460436	57.71510248221539	57.71510248221539	57.71510248221539	57.71510248221539	57.71510248221539	52.86348268808678	52.86348268808678	52.86348268808678	52.86348268808678	52.86348268808678	20200701052600
1572	63.47182614997242	63.47182614997242	63.47182614997242	63.47182614997242	63.47182614997242	64.2800660103659	64.2800660103659	64.2800660103659	64.2800660103659	64.2800660103659	41.890988640497056	41.890988640497056	57.84747660599718	57.84747660599718	57.84747660599718	57.84747660599718	57.84747660599718	52.67307502553996	52.67307502553996	52.67307502553996	52.67307502553996	52.67307502553996	20200701052700
1573	63.7831814088878	63.7831814088878	63.7831814088878	63.7831814088878	63.7831814088878	63.4240982980496	63.4240982980496	63.4240982980496	63.4240982980496	63.4240982980496	41.74967471245542	41.74967471245542	57.415719269024365	57.415719269024365	57.415719269024365	57.415719269024365	57.415719269024365	52.67307502553996	52.67307502553996	52.67307502553996	52.67307502553996	52.67307502553996	20200701052800
1574	63.79806630398049	63.79806630398049	63.79806630398049	63.79806630398049	63.79806630398049	65.25766226752482	65.25766226752482	65.25766226752482	65.25766226752482	65.25766226752482	40.97680519876312	40.97680519876312	57.772554762169285	57.772554762169285	57.772554762169285	57.772554762169285	57.772554762169285	52.69931523076161	52.69931523076161	52.69931523076161	52.69931523076161	52.69931523076161	20200701052900
1575	64.11868694247025	64.11868694247025	64.11868694247025	64.11868694247025	64.11868694247025	64.48474665772504	64.48474665772504	64.48474665772504	64.48474665772504	64.48474665772504	41.96375463057221	41.96375463057221	57.425617830595684	57.425617830595684	57.425617830595684	57.425617830595684	57.425617830595684	52.388136976350744	52.388136976350744	52.388136976350744	52.388136976350744	52.388136976350744	20200701053200
1576	64.534920283144	64.534920283144	64.534920283144	64.534920283144	64.534920283144	64.72218307736257	64.72218307736257	64.72218307736257	64.72218307736257	64.72218307736257	42.063384976916396	42.063384976916396	57.722715969015375	57.722715969015375	57.722715969015375	57.722715969015375	57.722715969015375	52.388136976350744	52.388136976350744	52.388136976350744	52.388136976350744	52.388136976350744	20200701053300
1577	63.258757248965146	63.258757248965146	63.258757248965146	63.258757248965146	63.258757248965146	64.5296639338961	64.5296639338961	64.5296639338961	64.5296639338961	64.5296639338961	42.20988444102376	42.20988444102376	57.647662702096795	57.647662702096795	57.647662702096795	57.647662702096795	57.647662702096795	52.813233351575136	52.813233351575136	52.813233351575136	52.813233351575136	52.813233351575136	20200701053600
1578	63.15544521933197	63.15544521933197	63.15544521933197	63.15544521933197	63.15544521933197	63.98949544857545	63.98949544857545	63.98949544857545	63.98949544857545	63.98949544857545	41.519933302538476	41.519933302538476	57.159412476760686	57.159412476760686	57.159412476760686	57.159412476760686	57.159412476760686	52.25469918837369	52.25469918837369	52.25469918837369	52.25469918837369	52.25469918837369	20200701053700
1579	64.47215070837122	64.47215070837122	64.47215070837122	64.47215070837122	64.47215070837122	64.95593164388912	64.95593164388912	64.95593164388912	64.95593164388912	64.95593164388912	40.950387981466925	40.950387981466925	57.72841128826408	57.72841128826408	57.72841128826408	57.72841128826408	57.72841128826408	53.02405874288321	53.02405874288321	53.02405874288321	53.02405874288321	53.02405874288321	20200701053800
1580	63.7795663876709	63.7795663876709	63.7795663876709	63.7795663876709	63.7795663876709	64.93843965515121	64.93843965515121	64.93843965515121	64.93843965515121	64.93843965515121	40.880396768964964	40.880396768964964	56.95924414680111	56.95924414680111	56.95924414680111	56.95924414680111	56.95924414680111	53.02405874288321	53.02405874288321	53.02405874288321	53.02405874288321	53.02405874288321	20200701053900
1581	63.6930436373401	63.6930436373401	63.6930436373401	63.6930436373401	63.6930436373401	64.01773205010478	64.01773205010478	64.01773205010478	64.01773205010478	64.01773205010478	41.09806024648447	41.09806024648447	57.51563845089394	57.51563845089394	57.51563845089394	57.51563845089394	57.51563845089394	52.62033622767245	52.62033622767245	52.62033622767245	52.62033622767245	52.62033622767245	20200701054200
1582	62.95094354278824	62.95094354278824	62.95094354278824	62.95094354278824	62.95094354278824	63.595762221689384	63.595762221689384	63.595762221689384	63.595762221689384	63.595762221689384	41.83417183890289	41.83417183890289	57.41382314525645	57.41382314525645	57.41382314525645	57.41382314525645	57.41382314525645	52.55896251120715	52.55896251120715	52.55896251120715	52.55896251120715	52.55896251120715	20200701054300
1583	63.96201201396006	63.96201201396006	63.96201201396006	63.96201201396006	63.96201201396006	64.37215905167308	64.37215905167308	64.37215905167308	64.37215905167308	64.37215905167308	41.922886497666546	41.922886497666546	57.86839888222376	57.86839888222376	57.86839888222376	57.86839888222376	57.86839888222376	52.89222716956273	52.89222716956273	52.89222716956273	52.89222716956273	52.89222716956273	20200701054400
1584	63.37644255578694	63.37644255578694	63.37644255578694	63.37644255578694	63.37644255578694	64.46928312700199	64.46928312700199	64.46928312700199	64.46928312700199	64.46928312700199	41.76479308472426	41.76479308472426	57.57981671226984	57.57981671226984	57.57981671226984	57.57981671226984	57.57981671226984	52.477123855037576	52.477123855037576	52.477123855037576	52.477123855037576	52.477123855037576	20200701054700
1585	64.39593439064687	64.39593439064687	64.39593439064687	64.39593439064687	64.39593439064687	64.43352688007515	64.43352688007515	64.43352688007515	64.43352688007515	64.43352688007515	42.040934010628575	42.040934010628575	57.679409612793854	57.679409612793854	57.679409612793854	57.679409612793854	57.679409612793854	52.62113131305503	52.62113131305503	52.62113131305503	52.62113131305503	52.62113131305503	20200701054800
1586	63.277967993152544	63.277967993152544	63.277967993152544	63.277967993152544	63.277967993152544	64.35864795099671	64.35864795099671	64.35864795099671	64.35864795099671	64.35864795099671	41.876348366461634	41.876348366461634	57.371636377396506	57.371636377396506	57.371636377396506	57.371636377396506	57.371636377396506	52.62113131305503	52.62113131305503	52.62113131305503	52.62113131305503	52.62113131305503	20200701054900
1587	63.97108053558804	63.97108053558804	63.97108053558804	63.97108053558804	63.97108053558804	64.77155286762876	64.77155286762876	64.77155286762876	64.77155286762876	64.77155286762876	42.349989317029674	42.349989317029674	58.16765612829276	58.16765612829276	58.16765612829276	58.16765612829276	58.16765612829276	52.68525447915967	52.68525447915967	52.68525447915967	52.68525447915967	52.68525447915967	20200701055000
1588	63.348889414860146	63.348889414860146	63.348889414860146	63.348889414860146	63.348889414860146	64.09480425064707	64.09480425064707	64.09480425064707	64.09480425064707	64.09480425064707	41.76294286144832	41.76294286144832	54.69627731973174	54.69627731973174	54.69627731973174	54.69627731973174	54.69627731973174	52.122871136266824	52.122871136266824	52.122871136266824	52.122871136266824	52.122871136266824	20200701055300
1589	63.023902597389835	63.023902597389835	63.023902597389835	63.023902597389835	63.023902597389835	65.85320705118339	65.85320705118339	65.85320705118339	65.85320705118339	65.85320705118339	42.08954976107336	42.08954976107336	55.14851906621186	55.14851906621186	55.14851906621186	55.14851906621186	55.14851906621186	53.3192633147901	53.3192633147901	53.3192633147901	53.3192633147901	53.3192633147901	20200701055400
1590	63.61272297187826	63.61272297187826	63.61272297187826	63.61272297187826	63.61272297187826	64.47229797563077	64.47229797563077	64.47229797563077	64.47229797563077	64.47229797563077	41.956440110346726	41.956440110346726	57.6332521933475	57.6332521933475	57.6332521933475	57.6332521933475	57.6332521933475	52.559256054691936	52.559256054691936	52.559256054691936	52.559256054691936	52.559256054691936	20200701055700
1591	63.44994551897514	63.44994551897514	63.44994551897514	63.44994551897514	63.44994551897514	63.91902264319131	63.91902264319131	63.91902264319131	63.91902264319131	63.91902264319131	41.685597180343365	41.685597180343365	57.3643962791441	57.3643962791441	57.3643962791441	57.3643962791441	57.3643962791441	52.681927286968495	52.681927286968495	52.681927286968495	52.681927286968495	52.681927286968495	20200701055800
1592	63.379796468718325	63.379796468718325	63.379796468718325	63.379796468718325	63.379796468718325	63.94408272627139	63.94408272627139	63.94408272627139	63.94408272627139	63.94408272627139	41.711204178681015	41.711204178681015	57.481960102737894	57.481960102737894	57.481960102737894	57.481960102737894	57.481960102737894	52.43682297039315	52.43682297039315	52.43682297039315	52.43682297039315	52.43682297039315	20200701055900
1593	63.54825463846029	63.54825463846029	63.54825463846029	63.54825463846029	63.54825463846029	64.06473779866013	64.06473779866013	64.06473779866013	64.06473779866013	64.06473779866013	42.643182210693865	42.643182210693865	58.06686884150061	58.06686884150061	58.06686884150061	58.06686884150061	58.06686884150061	52.947854294035984	52.947854294035984	52.947854294035984	52.947854294035984	52.947854294035984	20200701060000
1594	63.95506208255992	63.95506208255992	63.95506208255992	63.95506208255992	63.95506208255992	64.19268926062561	64.19268926062561	64.19268926062561	64.19268926062561	64.19268926062561	41.58475616149763	41.58475616149763	54.862695848151255	54.862695848151255	54.862695848151255	54.862695848151255	54.862695848151255	52.469748476051045	52.469748476051045	52.469748476051045	52.469748476051045	52.469748476051045	20200701060300
1595	63.36002602120264	63.36002602120264	63.36002602120264	63.36002602120264	63.36002602120264	63.921028415959775	63.921028415959775	63.921028415959775	63.921028415959775	63.921028415959775	41.82584520911684	41.82584520911684	54.87018978054435	54.87018978054435	54.87018978054435	54.87018978054435	54.87018978054435	52.44333497655783	52.44333497655783	52.44333497655783	52.44333497655783	52.44333497655783	20200701060400
1596	63.64035313758653	63.64035313758653	63.64035313758653	63.64035313758653	63.64035313758653	63.83556894475704	63.83556894475704	63.83556894475704	63.83556894475704	63.83556894475704	42.029547931029775	42.029547931029775	55.133928178326826	55.133928178326826	55.133928178326826	55.133928178326826	55.133928178326826	52.434135100436784	52.434135100436784	52.434135100436784	52.434135100436784	52.434135100436784	20200701060500
1597	63.67747764661629	63.67747764661629	63.67747764661629	63.67747764661629	63.67747764661629	63.91473847978775	63.91473847978775	63.91473847978775	63.91473847978775	63.91473847978775	41.79536887499504	41.79536887499504	57.74595681732957	57.74595681732957	57.74595681732957	57.74595681732957	57.74595681732957	53.01739003692977	53.01739003692977	53.01739003692977	53.01739003692977	53.01739003692977	20200701060800
1598	63.70588181422095	63.70588181422095	63.70588181422095	63.70588181422095	63.70588181422095	64.50534458863069	64.50534458863069	64.50534458863069	64.50534458863069	64.50534458863069	41.95296014611936	41.95296014611936	57.95895831021797	57.95895831021797	57.95895831021797	57.95895831021797	57.95895831021797	52.84825649056201	52.84825649056201	52.84825649056201	52.84825649056201	52.84825649056201	20200701060900
1599	63.71584068003118	63.71584068003118	63.71584068003118	63.71584068003118	63.71584068003118	64.11672681879661	64.11672681879661	64.11672681879661	64.11672681879661	64.11672681879661	42.276784050638064	42.276784050638064	58.01991679173896	58.01991679173896	58.01991679173896	58.01991679173896	58.01991679173896	52.72070314493339	52.72070314493339	52.72070314493339	52.72070314493339	52.72070314493339	20200701061000
1600	63.316799783767145	63.316799783767145	63.316799783767145	63.316799783767145	63.316799783767145	63.95146110235444	63.95146110235444	63.95146110235444	63.95146110235444	63.95146110235444	40.614176276393096	40.614176276393096	57.36840546445883	57.36840546445883	57.36840546445883	57.36840546445883	57.36840546445883	52.199856425506155	52.199856425506155	52.199856425506155	52.199856425506155	52.199856425506155	20200701061100
1601	63.37002712484861	63.37002712484861	63.37002712484861	63.37002712484861	63.37002712484861	64.08010169588925	64.08010169588925	64.08010169588925	64.08010169588925	64.08010169588925	41.465052276350455	41.465052276350455	57.03302441236375	57.03302441236375	57.03302441236375	57.03302441236375	57.03302441236375	52.757278017359276	52.757278017359276	52.757278017359276	52.757278017359276	52.757278017359276	20200701061400
1602	63.81635213772922	63.81635213772922	63.81635213772922	63.81635213772922	63.81635213772922	64.41760539000826	64.41760539000826	64.41760539000826	64.41760539000826	64.41760539000826	41.9833434143462	41.9833434143462	58.14619993915318	58.14619993915318	58.14619993915318	58.14619993915318	58.14619993915318	52.83095417421406	52.83095417421406	52.83095417421406	52.83095417421406	52.83095417421406	20200701061500
1603	64.1533303486276	64.1533303486276	64.1533303486276	64.1533303486276	64.1533303486276	64.28714865063895	64.28714865063895	64.28714865063895	64.28714865063895	64.28714865063895	42.05240140706599	42.05240140706599	57.84714286634286	57.84714286634286	57.84714286634286	57.84714286634286	57.84714286634286	52.925138445487974	52.925138445487974	52.925138445487974	52.925138445487974	52.925138445487974	20200701061800
1604	63.774725218626635	63.774725218626635	63.774725218626635	63.774725218626635	63.774725218626635	64.72826478999418	64.72826478999418	64.72826478999418	64.72826478999418	64.72826478999418	42.130626127060864	42.130626127060864	57.85778316223669	57.85778316223669	57.85778316223669	57.85778316223669	57.85778316223669	52.82775782506635	52.82775782506635	52.82775782506635	52.82775782506635	52.82775782506635	20200701061900
1605	63.089786039533365	63.089786039533365	63.089786039533365	63.089786039533365	63.089786039533365	63.77951894802668	63.77951894802668	63.77951894802668	63.77951894802668	63.77951894802668	41.91166173477167	41.91166173477167	57.451427263476546	57.451427263476546	57.451427263476546	57.451427263476546	57.451427263476546	52.43632111557634	52.43632111557634	52.43632111557634	52.43632111557634	52.43632111557634	20200701062000
1606	63.78054379837571	63.78054379837571	63.78054379837571	63.78054379837571	63.78054379837571	64.54617663102843	64.54617663102843	64.54617663102843	64.54617663102843	64.54617663102843	42.22631513999977	42.22631513999977	57.85937248932765	57.85937248932765	57.85937248932765	57.85937248932765	57.85937248932765	52.641418292879116	52.641418292879116	52.641418292879116	52.641418292879116	52.641418292879116	20200701062100
1607	60.66109640233531	60.66109640233531	60.66109640233531	60.66109640233531	60.66109640233531	61.51759648928886	61.51759648928886	61.51759648928886	61.51759648928886	61.51759648928886	40.8863895167197	40.8863895167197	55.492849536181396	55.492849536181396	55.492849536181396	55.492849536181396	55.492849536181396	52.772939503953246	52.772939503953246	52.772939503953246	52.772939503953246	52.772939503953246	20200701062400
1608	61.021763773695966	61.021763773695966	61.021763773695966	61.021763773695966	61.021763773695966	61.15144600287158	61.15144600287158	61.15144600287158	61.15144600287158	61.15144600287158	42.36007266555463	42.36007266555463	55.90140737011717	55.90140737011717	55.90140737011717	55.90140737011717	55.90140737011717	52.82250025162536	52.82250025162536	52.82250025162536	52.82250025162536	52.82250025162536	20200701062500
1609	60.20906274341131	60.20906274341131	60.20906274341131	60.20906274341131	60.20906274341131	60.486218854974936	60.486218854974936	60.486218854974936	60.486218854974936	60.486218854974936	41.81747957905496	41.81747957905496	54.68662380404656	54.68662380404656	54.68662380404656	54.68662380404656	54.68662380404656	52.82250025162536	52.82250025162536	52.82250025162536	52.82250025162536	52.82250025162536	20200701062600
1610	63.71790440498233	63.71790440498233	63.71790440498233	63.71790440498233	63.71790440498233	64.3720170938031	64.3720170938031	64.3720170938031	64.3720170938031	64.3720170938031	41.63670572648144	41.63670572648144	57.62852719518129	57.62852719518129	57.62852719518129	57.62852719518129	57.62852719518129	52.88345151432246	52.88345151432246	52.88345151432246	52.88345151432246	52.88345151432246	20200701062900
1611	63.67286517310073	63.67286517310073	63.67286517310073	63.67286517310073	63.67286517310073	64.0945397768961	64.0945397768961	64.0945397768961	64.0945397768961	64.0945397768961	41.87807584752048	41.87807584752048	57.35601424565637	57.35601424565637	57.35601424565637	57.35601424565637	57.35601424565637	51.973461950150785	51.973461950150785	51.973461950150785	51.973461950150785	51.973461950150785	20200701063000
1612	64.24851104274903	64.24851104274903	64.24851104274903	64.24851104274903	64.24851104274903	65.35588238931072	65.35588238931072	65.35588238931072	65.35588238931072	65.35588238931072	42.35695400598547	42.35695400598547	58.086660633282506	58.086660633282506	58.086660633282506	58.086660633282506	58.086660633282506	53.16221381183004	53.16221381183004	53.16221381183004	53.16221381183004	53.16221381183004	20200701063100
1613	63.83089519609191	63.83089519609191	63.83089519609191	63.83089519609191	63.83089519609191	64.43476286774542	64.43476286774542	64.43476286774542	64.43476286774542	64.43476286774542	42.01669613318792	42.01669613318792	57.56316522479169	57.56316522479169	57.56316522479169	57.56316522479169	57.56316522479169	52.70723622377107	52.70723622377107	52.70723622377107	52.70723622377107	52.70723622377107	20200701063200
1614	63.89601300074776	63.89601300074776	63.89601300074776	63.89601300074776	63.89601300074776	64.20933114230095	64.20933114230095	64.20933114230095	64.20933114230095	64.20933114230095	42.385678189315904	42.385678189315904	57.96803376256136	57.96803376256136	57.96803376256136	57.96803376256136	57.96803376256136	52.7836629136612	52.7836629136612	52.7836629136612	52.7836629136612	52.7836629136612	20200701063500
1615	63.56568378302626	63.56568378302626	63.56568378302626	63.56568378302626	63.56568378302626	64.10215569719117	64.10215569719117	64.10215569719117	64.10215569719117	64.10215569719117	41.76163536468105	41.76163536468105	57.59379487805893	57.59379487805893	57.59379487805893	57.59379487805893	57.59379487805893	52.52018452704211	52.52018452704211	52.52018452704211	52.52018452704211	52.52018452704211	20200701063600
1616	63.129853833508854	63.129853833508854	63.129853833508854	63.129853833508854	63.129853833508854	64.11658306641404	64.11658306641404	64.11658306641404	64.11658306641404	64.11658306641404	41.734066795956785	41.734066795956785	57.41764916031922	57.41764916031922	57.41764916031922	57.41764916031922	57.41764916031922	52.48816641027804	52.48816641027804	52.48816641027804	52.48816641027804	52.48816641027804	20200701063900
1617	63.772827483597744	63.772827483597744	63.772827483597744	63.772827483597744	63.772827483597744	64.01458068582315	64.01458068582315	64.01458068582315	64.01458068582315	64.01458068582315	42.28180143749121	42.28180143749121	58.14581329386854	58.14581329386854	58.14581329386854	58.14581329386854	58.14581329386854	52.760552306364715	52.760552306364715	52.760552306364715	52.760552306364715	52.760552306364715	20200701064000
1618	62.97840355257709	62.97840355257709	62.97840355257709	62.97840355257709	62.97840355257709	63.12801570302534	63.12801570302534	63.12801570302534	63.12801570302534	63.12801570302534	41.67945157904155	41.67945157904155	57.46768934439989	57.46768934439989	57.46768934439989	57.46768934439989	57.46768934439989	52.760552306364715	52.760552306364715	52.760552306364715	52.760552306364715	52.760552306364715	20200701064100
1619	63.746994531297865	63.746994531297865	63.746994531297865	63.746994531297865	63.746994531297865	64.73554636692684	64.73554636692684	64.73554636692684	64.73554636692684	64.73554636692684	42.24494933016978	42.24494933016978	57.894934508566024	57.894934508566024	57.894934508566024	57.894934508566024	57.894934508566024	52.35594087075136	52.35594087075136	52.35594087075136	52.35594087075136	52.35594087075136	20200701064200
1620	63.25140949210878	63.25140949210878	63.25140949210878	63.25140949210878	63.25140949210878	64.06820197204377	64.06820197204377	64.06820197204377	64.06820197204377	64.06820197204377	42.25234160235147	42.25234160235147	57.842242966824976	57.842242966824976	57.842242966824976	57.842242966824976	57.842242966824976	50.6010545585286	50.6010545585286	50.6010545585286	50.6010545585286	50.6010545585286	20200701064500
