	status	node	interface	original_sp	sp	timestamp
1540	0.0					20200701043500
1541	0.0					20200701043600
1542	5.0	IntGW-02	GigabitEthernet5			20200701043900
1543	5.0	IntGW-02	GigabitEthernet5			20200701044000
1544	5.0	IntGW-02	GigabitEthernet5			20200701044100
1545	0.0					20200701044400
1546	0.0					20200701044500
1547	0.0					20200701044600
1548	0.0					20200701044700
1549	5.0	IntGW-02	GigabitEthernet6			20200701045000
1550	5.0	IntGW-02	GigabitEthernet6			20200701045100
1551	0.0					20200701045400
1552	0.0					20200701045500
1553	0.0					20200701045600
1554	0.0					20200701045700
1555	5.0	IntGW-02	GigabitEthernet7			20200701050000
1556	5.0	IntGW-02	GigabitEthernet7			20200701050100
1557	5.0	IntGW-02	GigabitEthernet7			20200701050200
1558	0.0					20200701050500
1559	0.0					20200701050600
1560	0.0					20200701050700
1561	0.0					20200701050800
1562	5.0	IntGW-02	GigabitEthernet2			20200701051100
1563	5.0	IntGW-02	GigabitEthernet2			20200701051200
1564	0.0					20200701051500
1565	0.0					20200701051600
1566	0.0					20200701051700
1567	0.0					20200701051800
1568	5.0	IntGW-02	GigabitEthernet3			20200701052100
1569	5.0	IntGW-02	GigabitEthernet3			20200701052200
1570	5.0	IntGW-02	GigabitEthernet3			20200701052300
1571	0.0					20200701052600
1572	0.0					20200701052700
1573	0.0					20200701052800
1574	0.0					20200701052900
1575	5.0	RR-01	GigabitEthernet2			20200701053200
1576	5.0	RR-01	GigabitEthernet2			20200701053300
1577	0.0					20200701053600
1578	0.0					20200701053700
1579	0.0					20200701053800
1580	0.0					20200701053900
1581	5.0	RR-01	GigabitEthernet3			20200701054200
1582	5.0	RR-01	GigabitEthernet3			20200701054300
1583	5.0	RR-01	GigabitEthernet3			20200701054400
1584	0.0					20200701054700
1585	0.0					20200701054800
1586	0.0					20200701054900
1587	0.0					20200701055000
1588	5.0	TR-01	GigabitEthernet2			20200701055300
1589	5.0	TR-01	GigabitEthernet2			20200701055400
1590	0.0					20200701055700
1591	0.0					20200701055800
1592	0.0					20200701055900
1593	0.0					20200701060000
1594	5.0	TR-01	GigabitEthernet3			20200701060300
1595	5.0	TR-01	GigabitEthernet3			20200701060400
1596	5.0	TR-01	GigabitEthernet3			20200701060500
1597	0.0					20200701060800
1598	0.0					20200701060900
1599	0.0					20200701061000
1600	0.0					20200701061100
1601	5.0	TR-01	GigabitEthernet4			20200701061400
1602	5.0	TR-01	GigabitEthernet4			20200701061500
1603	0.0					20200701061800
1604	0.0					20200701061900
1605	0.0					20200701062000
1606	0.0					20200701062100
1607	5.0	TR-01	GigabitEthernet6			20200701062400
1608	5.0	TR-01	GigabitEthernet6			20200701062500
1609	5.0	TR-01	GigabitEthernet6			20200701062600
1610	0.0					20200701062900
1611	0.0					20200701063000
1612	0.0					20200701063100
1613	0.0					20200701063200
1614	5.0	TR-01	GigabitEthernet5			20200701063500
1615	5.0	TR-01	GigabitEthernet5			20200701063600
1616	0.0					20200701063900
1617	0.0					20200701064000
1618	0.0					20200701064100
1619	0.0					20200701064200
1620	5.0	TR-02	GigabitEthernet2			20200701064500
1621	5.0	TR-02	GigabitEthernet2			20200701064600
1622	5.0	TR-02	GigabitEthernet2			20200701064700
1623	0.0					20200701065000
1624	0.0					20200701065100
1625	0.0					20200701065200
1626	0.0					20200701065300
1627	5.0	TR-02	GigabitEthernet3			20200701065600
1628	5.0	TR-02	GigabitEthernet3			20200701065700
1629	0.0					20200701070000
1630	0.0					20200701070100
1631	0.0					20200701070200
1632	0.0					20200701070300
1633	5.0	TR-02	GigabitEthernet4			20200701070600
1634	5.0	TR-02	GigabitEthernet4			20200701070700
1635	5.0	TR-02	GigabitEthernet4			20200701070800
1636	0.0					20200701071100
1637	0.0					20200701071200
1638	0.0					20200701071300
1639	0.0					20200701071400
1640	5.0	TR-02	GigabitEthernet6			20200701071700
1641	5.0	TR-02	GigabitEthernet6			20200701071800
1642	0.0					20200701072100
1643	0.0					20200701072200
1644	0.0					20200701072300
1645	0.0					20200701072400
1646	5.0	TR-02	GigabitEthernet5			20200701072700
1647	5.0	TR-02	GigabitEthernet5			20200701072800
1648	5.0	TR-02	GigabitEthernet5			20200701072900
1649	0.0					20200701073200
1650	0.0					20200701073300
1651	0.0					20200701073400
1652	0.0					20200701073500
1653	5.0	IntGW-01	GigabitEthernet5			20200701073800
1654	5.0	IntGW-01	GigabitEthernet5			20200701073900
1655	0.0					20200701074200
1656	0.0					20200701074300
1657	0.0					20200701074400
1658	0.0					20200701074500
1659	5.0	IntGW-01	GigabitEthernet6			20200701074800
1660	5.0	IntGW-01	GigabitEthernet6			20200701074900
1661	5.0	IntGW-01	GigabitEthernet6			20200701075000
1662	0.0					20200701075300
1663	0.0					20200701075400
1664	0.0					20200701075500
1665	0.0					20200701075600
1666	5.0	IntGW-01	GigabitEthernet7			20200701075900
1667	5.0	IntGW-01	GigabitEthernet7			20200701080000
1668	0.0					20200701080300
1669	0.0					20200701080400
1670	0.0					20200701080500
1671	0.0					20200701080600
1672	5.0	IntGW-01	GigabitEthernet2			20200701080900
1673	5.0	IntGW-01	GigabitEthernet2			20200701081000
1674	5.0	IntGW-01	GigabitEthernet2			20200701081100
1675	0.0					20200701081400
1676	0.0					20200701081500
1677	0.0					20200701081600
1678	0.0					20200701081700
1679	5.0	IntGW-01	GigabitEthernet3			20200701082000
1680	5.0	IntGW-01	GigabitEthernet3			20200701082100
1681	0.0					20200701082400
1682	0.0					20200701082500
1683	0.0					20200701082600
1684	0.0					20200701082700
1685	5.0	IntGW-02	GigabitEthernet5			20200701083000
1686	5.0	IntGW-02	GigabitEthernet5			20200701083100
1687	5.0	IntGW-02	GigabitEthernet5			20200701083200
1688	0.0					20200701083500
1689	0.0					20200701083600
1690	0.0					20200701083700
1691	0.0					20200701083800
1692	5.0	IntGW-02	GigabitEthernet6			20200701084100
1693	5.0	IntGW-02	GigabitEthernet6			20200701084200
1694	0.0					20200701084500
1695	0.0					20200701084600
1696	0.0					20200701084700
1697	0.0					20200701084800
1698	5.0	IntGW-02	GigabitEthernet7			20200701085100
1699	5.0	IntGW-02	GigabitEthernet7			20200701085200
1700	5.0	IntGW-02	GigabitEthernet7			20200701085300
1701	0.0					20200701085600
1702	0.0					20200701085700
1703	0.0					20200701085800
1704	0.0					20200701085900
1705	5.0	IntGW-02	GigabitEthernet2			20200701090200
1706	5.0	IntGW-02	GigabitEthernet2			20200701090300
1707	0.0					20200701090600
1708	0.0					20200701090700
1709	0.0					20200701090800
1710	0.0					20200701090900
1711	5.0	IntGW-02	GigabitEthernet3			20200701091200
1712	5.0	IntGW-02	GigabitEthernet3			20200701091300
1713	5.0	IntGW-02	GigabitEthernet3			20200701091400
1714	0.0					20200701091700
1715	0.0					20200701091800
1716	0.0					20200701091900
1717	0.0					20200701092000
1718	5.0	RR-01	GigabitEthernet2			20200701092300
1719	5.0	RR-01	GigabitEthernet2			20200701092400
1720	0.0					20200701092700
1721	0.0					20200701092800
1722	0.0					20200701092900
1723	0.0					20200701093000
1724	5.0	RR-01	GigabitEthernet3			20200701093300
1725	5.0	RR-01	GigabitEthernet3			20200701093400
1726	5.0	RR-01	GigabitEthernet3			20200701093500
1727	0.0					20200701093800
1728	0.0					20200701093900
1729	0.0					20200701094000
1730	0.0					20200701094100
1731	5.0	TR-01	GigabitEthernet2			20200701094400
1732	5.0	TR-01	GigabitEthernet2			20200701094500
1733	0.0					20200701094800
1734	0.0					20200701094900
1735	0.0					20200701095000
1736	0.0					20200701095100
1737	5.0	TR-01	GigabitEthernet3			20200701095400
1738	5.0	TR-01	GigabitEthernet3			20200701095500
1739	5.0	TR-01	GigabitEthernet3			20200701095600
1740	0.0					20200701095900
1741	0.0					20200701100000
1742	0.0					20200701100100
1743	0.0					20200701100200
1744	5.0	TR-01	GigabitEthernet4			20200701100500
1745	5.0	TR-01	GigabitEthernet4			20200701100600
1746	0.0					20200701100900
1747	0.0					20200701101000
1748	0.0					20200701101100
1749	0.0					20200701101200
1750	5.0	TR-01	GigabitEthernet6			20200701101500
1751	5.0	TR-01	GigabitEthernet6			20200701101600
1752	5.0	TR-01	GigabitEthernet6			20200701101700
1753	0.0					20200701102000
1754	0.0					20200701102100
1755	0.0					20200701102200
1756	0.0					20200701102300
1757	5.0	TR-01	GigabitEthernet5			20200701102600
1758	5.0	TR-01	GigabitEthernet5			20200701102700
1759	0.0					20200701103000
1760	0.0					20200701103100
1761	0.0					20200701103200
1762	0.0					20200701103300
1763	5.0	TR-02	GigabitEthernet2			20200701103600
1764	5.0	TR-02	GigabitEthernet2			20200701103700
1765	5.0	TR-02	GigabitEthernet2			20200701103800
1766	0.0					20200701104100
1767	0.0					20200701104200
1768	0.0					20200701104300
1769	0.0					20200701104400
1770	5.0	TR-02	GigabitEthernet3			20200701104700
1771	5.0	TR-02	GigabitEthernet3			20200701104800
1772	0.0					20200701105100
1773	0.0					20200701105200
1774	0.0					20200701105300
1775	0.0					20200701105400
1776	5.0	TR-02	GigabitEthernet4			20200701105700
1777	5.0	TR-02	GigabitEthernet4			20200701105800
1778	5.0	TR-02	GigabitEthernet4			20200701105900
1779	0.0					20200701110200
1780	0.0					20200701110300
1781	0.0					20200701110400
1782	0.0					20200701110500
1783	5.0	TR-02	GigabitEthernet6			20200701110800
1784	5.0	TR-02	GigabitEthernet6			20200701110900
1785	0.0					20200701111200
1786	0.0					20200701111300
1787	0.0					20200701111400
1788	0.0					20200701111500
1789	5.0	TR-02	GigabitEthernet5			20200701111800
1790	5.0	TR-02	GigabitEthernet5			20200701111900
1791	5.0	TR-02	GigabitEthernet5			20200701112000
1792	0.0					20200701112300
1793	0.0					20200701112400
1794	0.0					20200701112500
1795	0.0					20200701112600
1796	6.0	IntGW-01	GigabitEthernet5			20200701112900
1797	6.0	IntGW-01	GigabitEthernet5			20200701113000
1798	0.0					20200701113300
1799	0.0					20200701113400
1800	0.0					20200701113500
1801	0.0					20200701113600
1802	6.0	IntGW-01	GigabitEthernet6			20200701113900
1803	6.0	IntGW-01	GigabitEthernet6			20200701114000
1804	6.0	IntGW-01	GigabitEthernet6			20200701114100
1805	0.0					20200701114400
1806	0.0					20200701114500
1807	0.0					20200701114600
1808	0.0					20200701114700
1809	6.0	IntGW-01	GigabitEthernet7			20200701115000
1810	6.0	IntGW-01	GigabitEthernet7			20200701115100
1811	0.0					20200701115400
1812	0.0					20200701115500
1813	0.0					20200701115600
1814	0.0					20200701115700
1815	6.0	IntGW-01	GigabitEthernet2			20200701120000
1816	6.0	IntGW-01	GigabitEthernet2			20200701120100
1817	6.0	IntGW-01	GigabitEthernet2			20200701120200
1818	0.0					20200701120500
1819	0.0					20200701120600
1820	0.0					20200701120700
1821	0.0					20200701120800
1822	6.0	IntGW-01	GigabitEthernet3			20200701121100
1823	6.0	IntGW-01	GigabitEthernet3			20200701121200
1824	0.0					20200701121500
1825	0.0					20200701121600
1826	0.0					20200701121700
1827	0.0					20200701121800
1828	6.0	IntGW-02	GigabitEthernet5			20200701122100
1829	6.0	IntGW-02	GigabitEthernet5			20200701122200
1830	6.0	IntGW-02	GigabitEthernet5			20200701122300
1831	0.0					20200701122600
1832	0.0					20200701122700
1833	0.0					20200701122800
1834	0.0					20200701122900
1835	6.0	IntGW-02	GigabitEthernet6			20200701123200
1836	6.0	IntGW-02	GigabitEthernet6			20200701123300
1837	0.0					20200701123600
1838	0.0					20200701123700
1839	0.0					20200701123800
1840	0.0					20200701123900
1841	6.0	IntGW-02	GigabitEthernet7			20200701124200
1842	6.0	IntGW-02	GigabitEthernet7			20200701124300
1843	6.0	IntGW-02	GigabitEthernet7			20200701124400
1844	0.0					20200701124700
1845	0.0					20200701124800
1846	0.0					20200701124900
1847	0.0					20200701125000
1848	6.0	IntGW-02	GigabitEthernet2			20200701125300
1849	6.0	IntGW-02	GigabitEthernet2			20200701125400
1850	0.0					20200701125700
1851	0.0					20200701125800
1852	0.0					20200701125900
1853	0.0					20200701130000
1854	6.0	IntGW-02	GigabitEthernet3			20200701130300
1855	6.0	IntGW-02	GigabitEthernet3			20200701130400
1856	6.0	IntGW-02	GigabitEthernet3			20200701130500
1857	0.0					20200701130800
1858	0.0					20200701130900
1859	0.0					20200701131000
1860	0.0					20200701131100
1861	6.0	RR-01	GigabitEthernet2			20200701131400
1862	6.0	RR-01	GigabitEthernet2			20200701131500
1863	0.0					20200701131800
1864	0.0					20200701131900
1865	0.0					20200701132000
1866	0.0					20200701132100
1867	6.0	RR-01	GigabitEthernet3			20200701132400
1868	6.0	RR-01	GigabitEthernet3			20200701132500
1869	6.0	RR-01	GigabitEthernet3			20200701132600
1870	0.0					20200701132900
1871	0.0					20200701133000
1872	0.0					20200701133100
1873	0.0					20200701133200
1874	6.0	TR-01	GigabitEthernet2			20200701133500
1875	6.0	TR-01	GigabitEthernet2			20200701133600
1876	0.0					20200701133900
1877	0.0					20200701134000
1878	0.0					20200701134100
1879	0.0					20200701134200
1880	6.0	TR-01	GigabitEthernet3			20200701134500
1881	6.0	TR-01	GigabitEthernet3			20200701134600
1882	6.0	TR-01	GigabitEthernet3			20200701134700
1883	0.0					20200701135000
1884	0.0					20200701135100
1885	0.0					20200701135200
1886	0.0					20200701135300
1887	6.0	TR-01	GigabitEthernet4			20200701135600
1888	6.0	TR-01	GigabitEthernet4			20200701135700
1889	0.0					20200701140000
1890	0.0					20200701140100
1891	0.0					20200701140200
1892	0.0					20200701140300
1893	6.0	TR-01	GigabitEthernet6			20200701140600
1894	6.0	TR-01	GigabitEthernet6			20200701140700
1895	6.0	TR-01	GigabitEthernet6			20200701140800
1896	0.0					20200701141100
1897	0.0					20200701141200
1898	0.0					20200701141300
1899	0.0					20200701141400
1900	6.0	TR-01	GigabitEthernet5			20200701141700
1901	6.0	TR-01	GigabitEthernet5			20200701141800
1902	0.0					20200701142100
1903	0.0					20200701142200
1904	0.0					20200701142300
1905	0.0					20200701142400
1906	6.0	TR-02	GigabitEthernet2			20200701142700
1907	6.0	TR-02	GigabitEthernet2			20200701142800
1908	6.0	TR-02	GigabitEthernet2			20200701142900
1909	0.0					20200701143200
1910	0.0					20200701143300
1911	0.0					20200701143400
1912	0.0					20200701143500
1913	6.0	TR-02	GigabitEthernet3			20200701143800
1914	6.0	TR-02	GigabitEthernet3			20200701143900
1915	0.0					20200701144200
1916	0.0					20200701144300
1917	0.0					20200701144400
1918	0.0					20200701144500
1919	6.0	TR-02	GigabitEthernet4			20200701144800
1920	6.0	TR-02	GigabitEthernet4			20200701144900
1921	6.0	TR-02	GigabitEthernet4			20200701145000
1922	0.0					20200701145300
1923	0.0					20200701145400
1924	0.0					20200701145500
1925	0.0					20200701145600
1926	6.0	TR-02	GigabitEthernet6			20200701145900
1927	6.0	TR-02	GigabitEthernet6			20200701150000
1928	0.0					20200701150300
1929	0.0					20200701150400
1930	0.0					20200701150500
1931	0.0					20200701150600
1932	6.0	TR-02	GigabitEthernet5			20200701150900
1933	6.0	TR-02	GigabitEthernet5			20200701151000
1934	6.0	TR-02	GigabitEthernet5			20200701151100
1935	0.0					20200701151400
1936	0.0					20200701151500
1937	0.0					20200701151600
1938	0.0					20200701151700
1939	6.0	IntGW-01	GigabitEthernet5			20200701152000
1940	6.0	IntGW-01	GigabitEthernet5			20200701152100
1941	0.0					20200701152400
1942	0.0					20200701152500
1943	0.0					20200701152600
1944	0.0					20200701152700
1945	6.0	IntGW-01	GigabitEthernet6			20200701153000
1946	6.0	IntGW-01	GigabitEthernet6			20200701153100
1947	6.0	IntGW-01	GigabitEthernet6			20200701153200
1948	0.0					20200701153500
1949	0.0					20200701153600
1950	0.0					20200701153700
1951	0.0					20200701153800
1952	6.0	IntGW-01	GigabitEthernet7			20200701154100
1953	6.0	IntGW-01	GigabitEthernet7			20200701154200
1954	0.0					20200701154500
1955	0.0					20200701154600
1956	0.0					20200701154700
1957	0.0					20200701154800
1958	6.0	IntGW-01	GigabitEthernet2			20200701155100
1959	6.0	IntGW-01	GigabitEthernet2			20200701155200
1960	6.0	IntGW-01	GigabitEthernet2			20200701155300
1961	0.0					20200701155600
1962	0.0					20200701155700
1963	0.0					20200701155800
1964	0.0					20200701155900
1965	6.0	IntGW-01	GigabitEthernet3			20200701160200
1966	6.0	IntGW-01	GigabitEthernet3			20200701160300
1967	0.0					20200701160600
1968	0.0					20200701160700
1969	0.0					20200701160800
1970	0.0					20200701160900
1971	6.0	IntGW-02	GigabitEthernet5			20200701161200
1972	6.0	IntGW-02	GigabitEthernet5			20200701161300
1973	6.0	IntGW-02	GigabitEthernet5			20200701161400
1974	0.0					20200701161700
1975	0.0					20200701161800
1976	0.0					20200701161900
1977	0.0					20200701162000
1978	6.0	IntGW-02	GigabitEthernet6			20200701162300
1979	6.0	IntGW-02	GigabitEthernet6			20200701162400
1980	0.0					20200701162700
1981	0.0					20200701162800
1982	0.0					20200701162900
1983	0.0					20200701163000
1984	6.0	IntGW-02	GigabitEthernet7			20200701163300
1985	6.0	IntGW-02	GigabitEthernet7			20200701163400
1986	6.0	IntGW-02	GigabitEthernet7			20200701163500
1987	0.0					20200701163800
1988	0.0					20200701163900
1989	0.0					20200701164000
1990	0.0					20200701164100
1991	6.0	IntGW-02	GigabitEthernet2			20200701164400
1992	6.0	IntGW-02	GigabitEthernet2			20200701164500
1993	0.0					20200701164800
1994	0.0					20200701164900
1995	0.0					20200701165000
1996	0.0					20200701165100
1997	6.0	IntGW-02	GigabitEthernet3			20200701165400
1998	6.0	IntGW-02	GigabitEthernet3			20200701165500
1999	6.0	IntGW-02	GigabitEthernet3			20200701165600
2000	0.0					20200701165900
2001	0.0					20200701170000
2002	0.0					20200701170100
2003	0.0					20200701170200
2004	6.0	RR-01	GigabitEthernet2			20200701170500
2005	6.0	RR-01	GigabitEthernet2			20200701170600
2006	0.0					20200701170900
2007	0.0					20200701171000
2008	0.0					20200701171100
2009	0.0					20200701171200
2010	6.0	RR-01	GigabitEthernet3			20200701171500
2011	6.0	RR-01	GigabitEthernet3			20200701171600
2012	6.0	RR-01	GigabitEthernet3			20200701171700
2013	0.0					20200701172000
2014	0.0					20200701172100
2015	0.0					20200701172200
2016	0.0					20200701172300
2017	6.0	TR-01	GigabitEthernet2			20200701172600
2018	6.0	TR-01	GigabitEthernet2			20200701172700
2019	0.0					20200701173000
2020	0.0					20200701173100
2021	0.0					20200701173200
2022	0.0					20200701173300
2023	6.0	TR-01	GigabitEthernet3			20200701173600
2024	6.0	TR-01	GigabitEthernet3			20200701173700
2025	6.0	TR-01	GigabitEthernet3			20200701173800
2026	0.0					20200701174100
2027	0.0					20200701174200
2028	0.0					20200701174300
2029	0.0					20200701174400
2030	6.0	TR-01	GigabitEthernet4			20200701174700
2031	6.0	TR-01	GigabitEthernet4			20200701174800
2032	0.0					20200701175100
2033	0.0					20200701175200
2034	0.0					20200701175300
2035	0.0					20200701175400
2036	6.0	TR-01	GigabitEthernet6			20200701175700
2037	6.0	TR-01	GigabitEthernet6			20200701175800
2038	6.0	TR-01	GigabitEthernet6			20200701175900
2039	0.0					20200701180200
2040	0.0					20200701180300
2041	0.0					20200701180400
2042	0.0					20200701180500
2043	6.0	TR-01	GigabitEthernet5			20200701180800
2044	6.0	TR-01	GigabitEthernet5			20200701180900
2045	0.0					20200701181200
2046	0.0					20200701181300
2047	0.0					20200701181400
2048	0.0					20200701181500
2049	6.0	TR-02	GigabitEthernet2			20200701181800
2050	6.0	TR-02	GigabitEthernet2			20200701181900
2051	6.0	TR-02	GigabitEthernet2			20200701182000
2052	0.0					20200701182300
2053	0.0					20200701182400
2054	0.0					20200701182500
2055	0.0					20200701182600
2056	6.0	TR-02	GigabitEthernet3			20200701182900
2057	6.0	TR-02	GigabitEthernet3			20200701183000
2058	0.0					20200701183300
2059	0.0					20200701183400
2060	0.0					20200701183500
2061	0.0					20200701183600
2062	6.0	TR-02	GigabitEthernet4			20200701183900
2063	6.0	TR-02	GigabitEthernet4			20200701184000
2064	6.0	TR-02	GigabitEthernet4			20200701184100
2065	0.0					20200701184400
2066	0.0					20200701184500
2067	0.0					20200701184600
2068	0.0					20200701184700
2069	6.0	TR-02	GigabitEthernet6			20200701185000
2070	6.0	TR-02	GigabitEthernet6			20200701185100
2071	0.0					20200701185400
2072	0.0					20200701185500
2073	0.0					20200701185600
2074	0.0					20200701185700
2075	6.0	TR-02	GigabitEthernet5			20200701190000
2076	6.0	TR-02	GigabitEthernet5			20200701190100
2077	6.0	TR-02	GigabitEthernet5			20200701190200
2078	0.0					20200701190500
2079	0.0					20200701190600
2080	0.0					20200701190700
2081	0.0					20200701190800
2082	6.0	IntGW-01	GigabitEthernet5			20200701191100
2083	6.0	IntGW-01	GigabitEthernet5			20200701191200
2084	0.0					20200701191500
2085	0.0					20200701191600
2086	0.0					20200701191700
2087	0.0					20200701191800
2088	6.0	IntGW-01	GigabitEthernet6			20200701192100
2089	6.0	IntGW-01	GigabitEthernet6			20200701192200
2090	6.0	IntGW-01	GigabitEthernet6			20200701192300
2091	0.0					20200701192600
2092	0.0					20200701192700
2093	0.0					20200701192800
2094	0.0					20200701192900
2095	6.0	IntGW-01	GigabitEthernet7			20200701193200
2096	6.0	IntGW-01	GigabitEthernet7			20200701193300
2097	0.0					20200701193600
2098	0.0					20200701193700
2099	0.0					20200701193800
2100	0.0					20200701193900
2101	6.0	IntGW-01	GigabitEthernet2			20200701194200
2102	6.0	IntGW-01	GigabitEthernet2			20200701194300
2103	6.0	IntGW-01	GigabitEthernet2			20200701194400
2104	0.0					20200701194700
2105	0.0					20200701194800
2106	0.0					20200701194900
2107	0.0					20200701195000
2108	6.0	IntGW-01	GigabitEthernet3			20200701195300
2109	6.0	IntGW-01	GigabitEthernet3			20200701195400
2110	0.0					20200701195700
2111	0.0					20200701195800
2112	0.0					20200701195900
2113	0.0					20200701200000
2114	6.0	IntGW-02	GigabitEthernet5			20200701200300
2115	6.0	IntGW-02	GigabitEthernet5			20200701200400
2116	6.0	IntGW-02	GigabitEthernet5			20200701200500
2117	0.0					20200701200800
2118	0.0					20200701200900
2119	0.0					20200701201000
2120	0.0					20200701201100
2121	6.0	IntGW-02	GigabitEthernet6			20200701201400
2122	6.0	IntGW-02	GigabitEthernet6			20200701201500
2123	0.0					20200701201800
2124	0.0					20200701201900
2125	0.0					20200701202000
2126	0.0					20200701202100
2127	6.0	IntGW-02	GigabitEthernet7			20200701202400
2128	6.0	IntGW-02	GigabitEthernet7			20200701202500
2129	6.0	IntGW-02	GigabitEthernet7			20200701202600
2130	0.0					20200701202900
2131	0.0					20200701203000
2132	0.0					20200701203100
2133	0.0					20200701203200
2134	6.0	IntGW-02	GigabitEthernet2			20200701203500
2135	6.0	IntGW-02	GigabitEthernet2			20200701203600
2136	0.0					20200701203900
2137	0.0					20200701204000
2138	0.0					20200701204100
2139	0.0					20200701204200
2140	6.0	IntGW-02	GigabitEthernet3			20200701204500
2141	6.0	IntGW-02	GigabitEthernet3			20200701204600
2142	6.0	IntGW-02	GigabitEthernet3			20200701204700
2143	0.0					20200701205000
2144	0.0					20200701205100
2145	0.0					20200701205200
2146	0.0					20200701205300
2147	6.0	RR-01	GigabitEthernet2			20200701205600
2148	6.0	RR-01	GigabitEthernet2			20200701205700
2149	0.0					20200701210000
2150	0.0					20200701210100
2151	0.0					20200701210200
2152	0.0					20200701210300
2153	6.0	RR-01	GigabitEthernet3			20200701210600
2154	6.0	RR-01	GigabitEthernet3			20200701210700
2155	6.0	RR-01	GigabitEthernet3			20200701210800
2156	0.0					20200701211100
2157	0.0					20200701211200
2158	0.0					20200701211300
2159	0.0					20200701211400
2160	6.0	TR-01	GigabitEthernet2			20200701211700
2161	6.0	TR-01	GigabitEthernet2			20200701211800
2162	0.0					20200701212100
2163	0.0					20200701212200
2164	0.0					20200701212300
2165	0.0					20200701212400
2166	6.0	TR-01	GigabitEthernet3			20200701212700
2167	6.0	TR-01	GigabitEthernet3			20200701212800
2168	6.0	TR-01	GigabitEthernet3			20200701212900
2169	0.0					20200701213200
2170	0.0					20200701213300
2171	0.0					20200701213400
2172	0.0					20200701213500
2173	6.0	TR-01	GigabitEthernet4			20200701213800
2174	6.0	TR-01	GigabitEthernet4			20200701213900
2175	0.0					20200701214200
2176	0.0					20200701214300
2177	0.0					20200701214400
2178	0.0					20200701214500
2179	6.0	TR-01	GigabitEthernet6			20200701214800
2180	6.0	TR-01	GigabitEthernet6			20200701214900
2181	6.0	TR-01	GigabitEthernet6			20200701215000
2182	0.0					20200701215300
2183	0.0					20200701215400
2184	0.0					20200701215500
2185	0.0					20200701215600
2186	6.0	TR-01	GigabitEthernet5			20200701215900
2187	6.0	TR-01	GigabitEthernet5			20200701220000
2188	0.0					20200701220300
2189	0.0					20200701220400
2190	0.0					20200701220500
2191	0.0					20200701220600
2192	6.0	TR-02	GigabitEthernet2			20200701220900
2193	6.0	TR-02	GigabitEthernet2			20200701221000
2194	6.0	TR-02	GigabitEthernet2			20200701221100
2195	0.0					20200701221400
2196	0.0					20200701221500
2197	0.0					20200701221600
2198	0.0					20200701221700
2199	6.0	TR-02	GigabitEthernet3			20200701222000
2200	6.0	TR-02	GigabitEthernet3			20200701222100
2201	0.0					20200701222400
2202	0.0					20200701222500
2203	0.0					20200701222600
2204	0.0					20200701222700
2205	6.0	TR-02	GigabitEthernet4			20200701223000
2206	6.0	TR-02	GigabitEthernet4			20200701223100
2207	6.0	TR-02	GigabitEthernet4			20200701223200
2208	0.0					20200701223500
2209	0.0					20200701223600
2210	0.0					20200701223700
2211	0.0					20200701223800
2212	6.0	TR-02	GigabitEthernet6			20200701224100
2213	6.0	TR-02	GigabitEthernet6			20200701224200
2214	0.0					20200701224500
2215	0.0					20200701224600
2216	0.0					20200701224700
2217	0.0					20200701224800
2218	6.0	TR-02	GigabitEthernet5			20200701225100
2219	6.0	TR-02	GigabitEthernet5			20200701225200
2220	6.0	TR-02	GigabitEthernet5			20200701225300
2221	0.0					20200701225600
2222	0.0					20200701225700
2223	0.0					20200701225800
2224	0.0					20200701225900
2225	2.0			B	A	20200701230200
2226	2.0			B	A	20200701230300
2227	0.0					20200701230600
2228	0.0					20200701230700
2229	0.0					20200701230800
2230	0.0					20200701230900
2231	2.0			C	A	20200701231200
2232	2.0			C	A	20200701231300
2233	0.0					20200701231600
2234	0.0					20200701231700
2235	0.0					20200701231800
2236	0.0					20200701231900
2237	2.0			A	B	20200701232200
2238	2.0			A	B	20200701232300
2239	0.0					20200701232600
2240	0.0					20200701232700
2241	0.0					20200701232800
2242	0.0					20200701232900
2243	2.0			C	B	20200701233200
2244	2.0			C	B	20200701233300
2245	2.0			C	B	20200701233400
2246	0.0					20200701233700
2247	0.0					20200701233800
2248	0.0					20200701233900
2249	0.0					20200701234000
2250	2.0			A	C	20200701234300
2251	2.0			A	C	20200701234400
2252	0.0					20200701234700
2253	0.0					20200701234800
2254	0.0					20200701234900
2255	0.0					20200701235000
2256	2.0			B	C	20200701235300
2257	2.0			B	C	20200701235400
2258	0.0					20200701235700
2259	0.0					20200701235800
2260	0.0					20200701235900
2261	0.0					20200702000000
2262	2.0			B	A	20200702000300
2263	2.0			B	A	20200702000400
2264	0.0					20200702000700
2265	0.0					20200702000800
2266	0.0					20200702000900
2267	2.0			C	A	20200702001300
2268	2.0			C	A	20200702001400
2269	2.0			C	A	20200702001500
2270	0.0					20200702001800
2271	0.0					20200702001900
2272	0.0					20200702002000
2273	0.0					20200702002100
2274	2.0			A	B	20200702002400
2275	2.0			A	B	20200702002500
2276	0.0					20200702002800
2277	0.0					20200702002900
2278	0.0					20200702003000
2279	0.0					20200702003100
2280	2.0			C	B	20200702003400
2281	2.0			C	B	20200702003500
2282	0.0					20200702003800
2283	0.0					20200702003900
2284	0.0					20200702004000
2285	0.0					20200702004100
2286	2.0			A	C	20200702004400
